,,Title,,Year,Rating,,,Available On,,
40,,Alvin and the Chipmunks,,2007,7+,5.2/10,62/100,Rent or Buy,,Want To SeeSeen
41,,Rise of the Footsoldier,,2007,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,Swimming Pool,,2003,18+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
43,,Crime Wave,,1953,N/A,7.3/10,62/100,Rent or Buy,,Want To SeeSeen
44,,"Yes, God, Yes",,2019,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,Malcolm & Marie,,2021,18+,6.7/10,62/100,,,Want To SeeSeen
46,,A Walk in the Clouds,,1995,13+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
47,,Nine,,2009,13+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,Critters,,1986,13+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,Red Heat,,1988,18+,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
0,,Volcano,,1997,13+,5.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
1,,Inferno,,1999,18+,5.2/10,62/100,Rent or Buy,,Want To SeeSeen
2,,Coma,,1978,7+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
3,,Dead Snow,,2009,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
4,,Endless Love,,2014,13+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
5,,The Trip,,2011,N/A,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,Richard III,,1995,18+,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
7,,The Hunger,,1983,18+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
8,,The Assassin,,2015,N/A,6.3/10,62/100,hiya+ Rent or Buy,,Want To SeeSeen
9,,Twice in a Lifetime,,1985,18+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
10,,Atlantic City,,1980,18+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
11,,The Matador,,2005,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
12,,Wolf,,1994,18+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
13,,Mike's New Car,,2002,all,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,Tsotsi,,2005,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,Light of My Life,,2019,18+,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
16,,Suicide Kings,,1998,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Down Periscope,,1996,13+,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
18,,Heart and Souls,,1993,13+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
19,,The Last Dragon,,1985,13+,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
20,,Les Misérables: The 25th Anniversary Concert,,2010,N/A,8.8/10,62/100,Rent or Buy,,Want To SeeSeen
21,,Blood and Bone,,2009,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
22,,"10,000 BC",,2008,13+,5.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
23,,Killing Me Softly,,2002,18+,5.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Dreamcatcher,,2015,18+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
25,,Sex Tape,,2014,18+,5.1/10,62/100,Rent or Buy,,Want To SeeSeen
26,,Green Lantern: First Flight,,2009,13+,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
27,,Hysteria,,2011,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
28,,General Idi Amin Dada,,1974,N/A,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,The Enigma of Kaspar Hauser,,1974,N/A,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
30,,Who Killed the Electric Car?,,2006,7+,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
31,,Never Forever,,2007,18+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
32,,And the Band Played On,,1993,13+,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
33,,Then Came You,,2019,13+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
34,,Our Kind of Traitor,,2016,18+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,Love Happens,,2009,13+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
36,,Green Lantern: Emerald Knights,,2011,7+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
37,,House on Haunted Hill,,1999,18+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
38,,The Pervert's Guide to Cinema,,2006,N/A,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,The Rapture,,1991,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
40,,Mortal,,2020,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
41,,Brewster's Millions,,1985,7+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
42,,Another Day in Paradise,,1998,18+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
43,,The Limehouse Golem,,2016,N/A,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
44,,Used Cars,,1980,18+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
45,,With Honors,,1994,13+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
46,,Insignificance,,1985,18+,6.6/10,62/100,,,Want To SeeSeen
47,,The Boss,,2016,18+,5.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,Youth,,2013,N/A,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
49,,"Oslo, August 31st",,2011,N/A,7.6/10,62/100,Rent or Buy,,Want To SeeSeen
0,,Taste the Blood of Dracula,,1970,18+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
1,,Unknown Pleasures,,2002,N/A,6.9/10,62/100,,,Want To SeeSeen
2,,Hera Pheri,,2000,N/A,8.2/10,62/100,,,Want To SeeSeen
3,,Boyka: Undisputed IV,,2016,18+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
4,,Project A,,1983,13+,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
5,,The Birth of a Nation,,2016,18+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
6,,Holiday,,1938,N/A,7.8/10,62/100,Rent or Buy,,Want To SeeSeen
7,,Chimes at Midnight,,1965,N/A,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
8,,Naruto Shippuden the Movie: The Will of Fire,,2009,13+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
9,,Recess: Taking the Fifth Grade,,2003,all,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
10,,Deep Crimson,,1996,N/A,7.3/10,62/100,,,Want To SeeSeen
11,,The Stepfather,,1987,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
12,,Soaked in Bleach,,2015,13+,7.4/10,62/100,docu+ Rent or Buy,,Want To SeeSeen
13,,Wake in Fright,,1971,18+,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,He Never Died,,2015,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,Night of the Comet,,1984,13+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
16,,A Walk in the Woods,,2015,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Anything Else,,2003,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
18,,Mute,,2018,18+,5.5/10,62/100,,,Want To SeeSeen
19,,Hunter Hunter,,2020,N/A,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
20,,Be Cool,,2005,13+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
21,,Ghajini,,2008,13+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
22,,The Bélier Family,,2014,7+,7.3/10,62/100,Rent or Buy,,Want To SeeSeen
23,,Father of the Bride Part II,,1995,7+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,The Wolf Man,,1941,N/A,7.3/10,62/100,Rent or Buy,,Want To SeeSeen
25,,Hearts in Atlantis,,2001,13+,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
26,,Dennis the Menace,,1993,7+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
27,,Bol,,2011,all,8.2/10,62/100,Rent or Buy,,Want To SeeSeen
28,,Pet,,2016,18+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,The Program,,1993,18+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
30,,The Goodbye Girl,,1977,7+,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
31,,Magic Mike XXL,,2015,18+,5.6/10,62/100,Rent or Buy,,Want To SeeSeen
32,,A Family Man,,2017,18+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
33,,The Object of My Affection,,1998,18+,6.0/10,62/100,Rent or Buy,,Want To SeeSeen
34,,The Colony,,2013,N/A,5.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,Paul Blart: Mall Cop,,2009,7+,5.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
36,,The Little Hours,,2017,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
37,,Monsieur Hulot's Holiday,,1953,N/A,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
38,,RV,,2006,7+,5.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,Silver Streak,,1976,7+,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
40,,Nell,,1994,13+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
41,,28 Days,,2000,13+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,Paper Clips,,2004,all,7.3/10,62/100,Rent or Buy,,Want To SeeSeen
43,,Don't Say a Word,,2001,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
44,,Death in Venice,,1971,7+,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,Frankenweenie,,1984,7+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
46,,Frantz,,2016,13+,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
47,,Luce,,2019,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,While We're Young,,2015,18+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,The Ascent,,1977,N/A,8.3/10,62/100,,,Want To SeeSeen
0,,Kevin Hart: Irresponsible,,2019,18+,6.5/10,62/100,,,Want To SeeSeen
1,,Affliction,,1998,18+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
2,,Afflicted,,2014,18+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
3,,Tristan & Isolde,,2006,13+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
4,,Kabali,,2016,18+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
5,,Becky,,2020,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,Wild Hearts Can't Be Broken,,1991,all,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
7,,Higher Learning,,1995,18+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
8,,Confessions of a Shopaholic,,2009,7+,5.9/10,62/100,Rent or Buy,,Want To SeeSeen
9,,Who the #$&% Is Jackson Pollock?,,2006,13+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
10,,The Boy Friend,,1971,all,6.9/10,62/100,Rent or Buy,,Want To SeeSeen
11,,Night and Day,,2008,N/A,7.1/10,62/100,Rent or Buy,,Want To SeeSeen
12,,Omar,,2013,N/A,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
13,,Joe Versus the Volcano,,1990,7+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,Aliens vs Predator: Requiem,,2007,18+,4.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,Things We Lost in the Fire,,2007,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
16,,Monster-in-Law,,2005,13+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Dead Again,,1991,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
18,,Multiplicity,,1996,13+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
19,,Trash,,2014,18+,7.2/10,62/100,Rent or Buy,,Want To SeeSeen
20,,#Alive,,2020,N/A,6.3/10,62/100,,,Want To SeeSeen
21,,The 6th Day,,2000,13+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
22,,River's Edge,,1986,18+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
23,,Top Five,,2014,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Lost in Space,,1998,13+,5.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
25,,Lean on Pete,,2018,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
26,,Spud,,2010,N/A,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
27,,Fisherman’s Friends,,2019,13+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
28,,Naruto the Movie: Ninja Clash in the Land of Snow,,2004,16+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,They Call Me Jeeg,,2016,N/A,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
30,,I Am a Fugitive from a Chain Gang,,1932,N/A,8.2/10,62/100,Rent or Buy,,Want To SeeSeen
31,,Quick Change,,1990,18+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
32,,Frankie and Johnny,,1991,18+,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
33,,Beneath the Planet of the Apes,,1970,all,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
34,,Heartstone,,2016,N/A,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,Less than Zero,,1987,18+,6.4/10,62/100,,,Want To SeeSeen
36,,Sixty Six,,2006,13+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
37,,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,,1972,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
38,,The War with Grandpa,,2020,7+,5.6/10,62/100,Rent or Buy,,Want To SeeSeen
39,,House of Games,,1987,18+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
40,,Pelé: Birth of a Legend,,2016,7+,7.2/10,62/100,Rent or Buy,,Want To SeeSeen
41,,Latter Days,,2004,18+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,The Mummy,,1932,7+,7.1/10,62/100,Rent or Buy,,Want To SeeSeen
43,,Psych 2: Lassie Come Home,,2020,7+,7.5/10,62/100,,,Want To SeeSeen
44,,The Incredible Mr. Limpet,,1964,all,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,Lake Bodom,,2016,N/A,5.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
46,,Clown,,2014,18+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
47,,Smoke,,1995,18+,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
48,,The Pit and the Pendulum,,1961,13+,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,In China They Eat Dogs,,1999,N/A,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
0,,Dead Presidents,,1995,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
1,,Harry and the Hendersons,,1987,7+,6.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
2,,The Blob,,1958,N/A,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
3,,A Swedish Love Story,,1970,N/A,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
4,,The Net,,1995,13+,5.9/10,62/100,Rent or Buy,,Want To SeeSeen
5,,The Baader Meinhof Complex,,2008,18+,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,The Bee Gees: How Can You Mend a Broken Heart,,2020,18+,8.2/10,62/100,,,Want To SeeSeen
7,,Unicorn Store,,2017,N/A,5.5/10,62/100,,,Want To SeeSeen
8,,Hearts Beat Loud,,2018,13+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
9,,The Last Days,,1998,13+,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
10,,The X Files: I Want to Believe,,2008,13+,5.9/10,62/100,Rent or Buy,,Want To SeeSeen
11,,In Too Deep,,1999,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
12,,The Hole in the Ground,,2019,18+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
13,,Black Moon,,1975,18+,6.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,Thunderbolt and Lightfoot,,1974,18+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,Arjun Reddy,,2017,18+,8.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
16,,My Blueberry Nights,,2007,13+,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Lovelace,,2013,18+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
18,,Barefoot in the Park,,1967,all,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
19,,United Red Army,,2007,N/A,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
20,,The Commune,,2016,18+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
21,,"Juliet, Naked",,2018,18+,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
22,,The Year Earth Changed,,2021,N/A,8.4/10,62/100,,,Want To SeeSeen
23,,Ocean's Eleven,,1960,N/A,6.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Virtuosity,,1995,18+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
25,,Doc Hollywood,,1991,13+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
26,,El Angel,,2018,N/A,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
27,,McLintock!,,1963,N/A,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
28,,Jersey Boys,,2014,18+,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
29,,Quai des Orfèvres,,1947,N/A,7.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
30,,The Hidden,,1987,18+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
31,,King of Devil's Island,,2010,N/A,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
32,,The Moment of Truth,,1965,N/A,7.3/10,62/100,,,Want To SeeSeen
33,,Wonder Wheel,,2017,13+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
34,,The Babysitters,,2007,18+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,Scarecrow,,1973,18+,7.3/10,62/100,Rent or Buy,,Want To SeeSeen
36,,The Blackout,,2019,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
37,,Risen,,2016,13+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
38,,Moebius,,2013,N/A,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,The Vigil,,2019,13+,5.7/10,62/100,Rent or Buy,,Want To SeeSeen
40,,Road to Zanzibar,,1941,N/A,6.8/10,62/100,Rent or Buy,,Want To SeeSeen
41,,The Namesake,,2006,13+,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,My Big Fat Greek Wedding 2,,2016,13+,6.0/10,62/100,Rent or Buy,,Want To SeeSeen
43,,Terminal,,2018,N/A,5.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
44,,Leroy & Stitch,,2006,all,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
45,,The Cruel Sea,,1953,N/A,7.5/10,62/100,Rent or Buy,,Want To SeeSeen
46,,Hereafter,,2010,13+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
47,,The Eagle Has Landed,,1976,7+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
48,,Mucize,,2015,18+,7.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,One Night with the King,,2006,7+,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
0,,Cheap Thrills,,2013,N/A,6.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
1,,The Storm Within,,1948,N/A,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
2,,Goal!,,2005,13+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
3,,Anna and the Apocalypse,,2018,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
4,,Cooties,,2014,18+,5.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
5,,Next Friday,,2000,18+,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
6,,Ri¢hie Ri¢h,,1994,7+,5.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
7,,Ironclad,,2011,18+,6.1/10,62/100,Rent or Buy,,Want To SeeSeen
8,,Black '47,,2018,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
9,,Doomsday,,2008,18+,5.9/10,62/100,Rent or Buy,,Want To SeeSeen
10,,Queen of the Damned,,2002,18+,5.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
11,,Mirror Mirror,,2012,7+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
12,,Voyagers,,2021,13+,5.4/10,62/100,Rent or Buy,,Want To SeeSeen
13,,Sydney White,,2007,13+,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
14,,Pass Over,,2018,N/A,5.7/10,62/100,,,Want To SeeSeen
15,,Little Boy,,2015,13+,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
16,,Red,,2008,18+,7.0/10,62/100,monswarr+ Rent or Buy,,Want To SeeSeen
17,,Crocodile Dundee II,,1988,7+,5.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
18,,Control,,2003,18+,7.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
19,,When the Wind Blows,,1986,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
20,,Puncture,,2011,18+,6.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
21,,Effi Briest,,1974,N/A,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
22,,Look Away,,2018,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
23,,Space Pirate Captain Harlock,,2013,13+,6.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,Righteous Kill,,2008,18+,6.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
25,,The Return of the Pink Panther,,1975,all,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
26,,The Eagle,,2011,13+,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
27,,Grease Live,,2016,13+,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
28,,The Brand New Testament,,2015,N/A,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
29,,All About Them,,2015,N/A,6.2/10,62/100,Rent or Buy,,Want To SeeSeen
30,,Courageous,,2011,13+,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
31,,The Pride of the Yankees,,1942,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
32,,Unfriended: Dark Web,,2018,18+,6.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
33,,Cam,,2018,18+,5.9/10,62/100,,,Want To SeeSeen
34,,Poetic Justice,,1993,18+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
35,,A New Leaf,,1971,all,7.4/10,62/100,+ Rent or Buy,,Want To SeeSeen
36,,"Police, Adjective",,2009,N/A,7.0/10,62/100,Rent or Buy,,Want To SeeSeen
37,,Meet John Doe,,1941,N/A,7.6/10,62/100,secr+ Rent or Buy,,Want To SeeSeen
38,,The Descent: Part 2,,2009,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
39,,Moby Dick,,1956,N/A,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
40,,The Missing,,2003,18+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
41,,A Chinese Ghost Story,,1987,N/A,7.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
42,,The Last Man on Earth,,1964,N/A,6.8/10,62/100,cont+ Rent or Buy,,Want To SeeSeen
43,,Encino Man,,1992,7+,5.8/10,62/100,Rent or Buy,,Want To SeeSeen
44,,Boychoir,,2014,N/A,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
45,,Godmothered,,2020,7+,6.1/10,62/100,,,Want To SeeSeen
46,,Better Than Something: Jay Reatard,,2012,N/A,7.6/10,62/100,Rent or Buy,,Want To SeeSeen
47,,Batman vs. Teenage Mutant Ninja Turtles,,2019,13+,7.1/10,62/100,Rent or Buy,,Want To SeeSeen
48,,Wendy and Lucy,,2008,18+,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
49,,Sinister 2,,2015,18+,5.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
0,,Going Down in La-La Land,,2011,N/A,6.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
1,,Lost and Delirious,,2001,18+,6.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
2,,Youth in Revolt,,2009,18+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
3,,Bob Roberts,,1992,18+,7.0/10,62/100,,,Want To SeeSeen
4,,Evil Under the Sun,,1982,7+,7.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
5,,Hatari!,,1962,N/A,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
6,,Manufacturing Consent: Noam Chomsky and the Media,,1992,N/A,8.2/10,62/100,Rent or Buy,,Want To SeeSeen
7,,The Paperboy,,2012,18+,5.8/10,62/100,+ Rent or Buy,,Want To SeeSeen
8,,A Star Is Born,,1937,N/A,7.3/10,62/100,+ Rent or Buy,,Want To SeeSeen
9,,The American,,2010,18+,6.3/10,62/100,Rent or Buy,,Want To SeeSeen
10,,Passengers,,2008,13+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
11,,Son of Rambow,,2007,13+,7.0/10,62/100,+ Rent or Buy,,Want To SeeSeen
12,,The Big Red One,,1980,7+,7.1/10,62/100,Rent or Buy,,Want To SeeSeen
13,,Byzantium,,2012,18+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
14,,Odd Man Out,,1947,N/A,7.7/10,62/100,+ Rent or Buy,,Want To SeeSeen
15,,In a World...,,2013,18+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
16,,Batman,,1966,7+,6.5/10,62/100,+ Rent or Buy,,Want To SeeSeen
17,,Halloween 4: The Return of Michael Myers,,1988,18+,5.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
18,,Far from Vietnam,,1967,N/A,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
19,,No,,2012,18+,7.4/10,62/100,Rent or Buy,,Want To SeeSeen
20,,City of Lies,,2018,18+,6.5/10,62/100,Rent or Buy,,Want To SeeSeen
21,,Grumpier Old Men,,1995,13+,6.7/10,62/100,Rent or Buy,,Want To SeeSeen
22,,Pariah,,2011,18+,7.2/10,62/100,+ Rent or Buy,,Want To SeeSeen
23,,Samurai III: Duel at Ganryu Island,,1956,N/A,7.6/10,62/100,+ Rent or Buy,,Want To SeeSeen
24,,7:19,,2016,N/A,5.9/10,62/100,,,Want To SeeSeen
25,,Fired Up!,,2009,13+,6.1/10,62/100,+ Rent or Buy,,Want To SeeSeen
26,,Tower,,2016,16+,7.9/10,62/100,+ Rent or Buy,,Want To SeeSeen
27,,The Interpreter,,2005,13+,6.4/10,62/100,Rent or Buy,,Want To SeeSeen
