,,Title,,Year,Rating,,,Available On,,
34,,Monkey Shines,,1988,18+,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
35,,The Broken Hearts Club: A Romantic Comedy,,2000,18+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
36,,Aquamarine,,2006,7+,5.4/10,59/100,Rent or Buy,,Want To SeeSeen
37,,Citizen Ruth,,1996,18+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
38,,A Delicate Balance,,1973,7+,6.7/10,59/100,,,Want To SeeSeen
39,,Then She Found Me,,2007,18+,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
40,,The Buddy Holly Story,,1978,7+,7.2/10,59/100,Rent or Buy,,Want To SeeSeen
41,,The Gathering Storm,,2002,all,7.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
42,,Deception,,2008,18+,6.1/10,59/100,Rent or Buy,,Want To SeeSeen
43,,First Love,,2019,18+,6.8/10,59/100,hiya+ Rent or Buy,,Want To SeeSeen
44,,The Alamo,,2004,13+,6.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
45,,Marked for Death,,1990,18+,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
46,,Cleveland Abduction,,2015,16+,6.7/10,59/100,Rent or Buy,,Want To SeeSeen
47,,Ophelia,,2019,13+,6.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
48,,The Star,,2017,7+,6.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
49,,Ship of Theseus,,2012,7+,8.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
0,,Familia,,2005,N/A,7.1/10,59/100,,,Want To SeeSeen
1,,Kuma: The Second Wife,,2012,13+,6.7/10,59/100,Rent or Buy,,Want To SeeSeen
2,,The Inevitable Defeat of Mister & Pete,,2013,18+,7.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
3,,Rush,,1991,18+,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
4,,Being AP,,2015,13+,6.5/10,59/100,Rent or Buy,,Want To SeeSeen
5,,"Farewell, My Lovely",,1975,18+,7.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
6,,The Edukators,,2004,18+,7.5/10,59/100,Rent or Buy,,Want To SeeSeen
7,,Swing Kids,,1993,13+,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
8,,A Prairie Home Companion,,2006,13+,6.7/10,59/100,Rent or Buy,,Want To SeeSeen
9,,The Dark Valley,,2014,N/A,7.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
10,,Futurama: Into the Wild Green Yonder,,2009,13+,7.3/10,59/100,Rent or Buy,,Want To SeeSeen
11,,Indian,,1996,N/A,8.1/10,59/100,Rent or Buy,,Want To SeeSeen
12,,Kill Me Three Times,,2015,18+,5.9/10,59/100,warr+ Rent or Buy,,Want To SeeSeen
13,,Proof,,1991,18+,7.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
14,,Von Ryan's Express,,1965,N/A,7.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
15,,The Lords of Salem,,2012,18+,5.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
16,,The 3 Worlds of Gulliver,,1960,N/A,6.5/10,59/100,Rent or Buy,,Want To SeeSeen
17,,Those People,,2015,N/A,6.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
18,,Sniper,,1993,18+,6.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
19,,Sudden Fear,,1952,N/A,7.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
20,,Sandy Wexler,,2017,16+,5.2/10,59/100,,,Want To SeeSeen
21,,Welcome to Dongmakgol,,2005,N/A,7.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
22,,Sounder,,1972,all,7.6/10,59/100,upfa+ Rent or Buy,,Want To SeeSeen
23,,Stockholm,,2019,18+,6.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
24,,Naruto the Movie: Guardians of the Crescent Moon Kingdom,,2006,13+,6.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
25,,Beware the Slenderman,,2016,16+,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
26,,Bullet to the Head,,2013,18+,5.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
27,,A Band Called Death,,2013,N/A,7.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
28,,Pushing Tin,,1999,18+,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
29,,Punishment Park,,1971,18+,7.8/10,59/100,,,Want To SeeSeen
30,,Force 2,,2016,7+,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
31,,Kevin Hart: Seriously Funny,,2010,18+,7.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
32,,Cane Toads: The Conquest,,2010,7+,7.0/10,59/100,Rent or Buy,,Want To SeeSeen
33,,Yu-Gi-Oh!: The Dark Side of Dimensions,,2016,7+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
34,,Blackbeard's Ghost,,1968,all,6.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
35,,Deadgirl,,2008,18+,5.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
36,,The Greatest Story Ever Told,,1965,all,6.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
37,,Sad Hill Unearthed,,2017,N/A,7.3/10,59/100,,,Want To SeeSeen
38,,Remo Williams: The Adventure Begins,,1985,13+,6.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
39,,The Monkey King 3,,2018,N/A,5.5/10,59/100,hiya+ Rent or Buy,,Want To SeeSeen
40,,You Ain't Seen Nothin' Yet,,2012,N/A,6.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
41,,A Bay of Blood,,1971,18+,6.6/10,59/100,,,Want To SeeSeen
42,,As Tears Go By,,1988,N/A,7.0/10,59/100,Rent or Buy,,Want To SeeSeen
43,,84 Charing Cross Road,,1987,7+,7.5/10,59/100,Rent or Buy,,Want To SeeSeen
44,,SAS: Red Notice,,2021,18+,4.9/10,59/100,Rent or Buy,,Want To SeeSeen
45,,The Best Little Whorehouse in Texas,,1982,18+,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
46,,Tony Benn: Will and Testament,,2014,N/A,8.1/10,59/100,Rent or Buy,,Want To SeeSeen
47,,Saint Misbehavin': The Wavy Gravy Movie,,2010,N/A,7.7/10,59/100,Rent or Buy,,Want To SeeSeen
48,,Two Lovers and a Bear,,2016,18+,6.1/10,59/100,Rent or Buy,,Want To SeeSeen
49,,Raanjhanaa,,2013,all,7.6/10,59/100,Rent or Buy,,Want To SeeSeen
0,,Raanjhanaa,,2013,all,7.6/10,59/100,Rent or Buy,,Want To SeeSeen
1,,Barely Lethal,,2015,13+,5.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
2,,Thick as Thieves,,2009,18+,6.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
3,,Batman: Soul of the Dragon,,2021,18+,6.1/10,59/100,Rent or Buy,,Want To SeeSeen
4,,Swing Vote,,2008,13+,6.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
5,,"Take the Ball, Pass the Ball",,2018,N/A,8.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
6,,The Backyard,,2002,N/A,6.6/10,59/100,,,Want To SeeSeen
7,,Friends with Money,,2006,18+,5.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
8,,Peter's Friends,,1992,18+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
9,,Monsieur N.,,2003,N/A,6.7/10,59/100,Rent or Buy,,Want To SeeSeen
10,,True Confessions,,1981,18+,6.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
11,,"Honey, I Blew Up the Kid",,1992,7+,4.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
12,,Heaven Knows What,,2015,18+,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
13,,USS Indianapolis: Men of Courage,,2016,18+,5.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
14,,Blind Fury,,1989,18+,6.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
15,,Dancing in Jaffa,,2013,13+,6.6/10,59/100,Rent or Buy,,Want To SeeSeen
16,,Blancanieves,,2012,13+,7.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
17,,Sleepwalkers,,1992,18+,5.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
18,,xXx: State of the Union,,2005,13+,4.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
19,,Godzilla vs. Destoroyah,,1995,N/A,7.0/10,59/100,Rent or Buy,,Want To SeeSeen
20,,The Donut King,,2020,N/A,7.0/10,59/100,Rent or Buy,,Want To SeeSeen
21,,The Wolf House,,2018,N/A,7.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
22,,Fritz the Cat,,1972,18+,6.3/10,59/100,,,Want To SeeSeen
23,,Escape from Sobibor,,1987,N/A,7.4/10,59/100,,,Want To SeeSeen
24,,My Cousin Rachel,,2017,13+,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
25,,When in Rome,,2010,13+,5.6/10,59/100,Rent or Buy,,Want To SeeSeen
26,,Fat Man and Little Boy,,1989,13+,6.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
27,,I'm Not Scared,,2003,18+,7.4/10,59/100,,,Want To SeeSeen
28,,Strange Bedfellows,,2004,18+,6.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
29,,Prom,,2011,7+,5.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
30,,Garfield: A Tail of Two Kitties,,2006,7+,5.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
31,,6 Days to Air: The Making of South Park,,2011,N/A,7.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
32,,Arn: The Knight Templar,,2007,13+,6.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
33,,Drug War,,2012,18+,7.0/10,59/100,hiya+ Rent or Buy,,Want To SeeSeen
34,,Harvard Beats Yale 29-29,,2008,7+,7.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
35,,Redemption Day,,2021,18+,6.7/10,59/100,Rent or Buy,,Want To SeeSeen
36,,The Last Airbender,,2010,7+,4.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
37,,My Dinner with Hervé,,2018,18+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
38,,Love Don't Co$t a Thing,,2003,13+,5.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
39,,Jane Got a Gun,,2015,18+,5.9/10,59/100,Rent or Buy,,Want To SeeSeen
40,,God's Not Dead,,2014,7+,4.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
41,,A Royal Night Out,,2015,13+,6.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
42,,The Great Hip Hop Hoax,,2013,N/A,7.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
43,,Don't Listen,,2020,N/A,6.1/10,59/100,,,Want To SeeSeen
44,,Primal,,2019,18+,4.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
45,,Miss Representation,,2011,N/A,7.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
46,,Time Freak,,2018,13+,5.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
47,,Bon Cop Bad Cop,,2006,13+,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
48,,Sirens,,1994,18+,5.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
49,,Graduation,,2018,N/A,7.4/10,59/100,Rent or Buy,,Want To SeeSeen
0,,The Ballad of Narayama,,1983,N/A,7.9/10,59/100,Rent or Buy,,Want To SeeSeen
1,,Freak Show,,2018,N/A,6.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
2,,Basket Case 2,,1990,18+,5.4/10,59/100,Rent or Buy,,Want To SeeSeen
3,,The Back-Up Plan,,2010,13+,5.4/10,59/100,Rent or Buy,,Want To SeeSeen
4,,Wish Upon a Star,,1996,7+,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
5,,Jack and the Cuckoo-Clock Heart,,2014,7+,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
6,,Coma,,2019,18+,6.3/10,59/100,Rent or Buy,,Want To SeeSeen
7,,Opening Night,,2016,N/A,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
8,,The Art of War,,2000,18+,5.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
9,,360,,2012,18+,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
10,,Romántico,,2005,N/A,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
11,,The Razor's Edge,,1946,N/A,7.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
12,,Little Italy,,2018,7+,5.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
13,,Corvette Summer,,1978,7+,5.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
14,,Necessary Roughness,,1991,13+,6.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
15,,Fire with Fire,,2012,18+,5.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
16,,The International,,2006,13+,7.2/10,59/100,+ Rent or Buy,,Want To SeeSeen
17,,A Tale of Two Cities,,1935,N/A,7.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
18,,A.C.O.D.,,2013,18+,5.7/10,59/100,Rent or Buy,,Want To SeeSeen
19,,Ardaas,,2016,N/A,8.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
20,,National Theatre Live: Fleabag,,2019,N/A,8.4/10,59/100,Rent or Buy,,Want To SeeSeen
21,,Atlas Shrugged: Part I,,2011,13+,5.6/10,59/100,+ Rent or Buy,,Want To SeeSeen
22,,"The Long, Long Trailer",,1954,all,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
23,,Extinction,,2015,18+,5.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
24,,So Close,,2002,18+,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
25,,Medicine Man,,1992,13+,6.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
26,,Earth Girls Are Easy,,1988,7+,5.4/10,59/100,+ Rent or Buy,,Want To SeeSeen
27,,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,,2017,16+,8.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
28,,Black Robe,,1991,18+,7.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
29,,Confirmation,,2016,16+,6.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
30,,The Unforgiven,,1960,N/A,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
31,,Penny Serenade,,1941,N/A,7.1/10,59/100,dove+ Rent or Buy,,Want To SeeSeen
32,,That Girl in Yellow Boots,,2010,13+,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
33,,Viper Club,,2018,18+,5.6/10,59/100,,,Want To SeeSeen
34,,Agent Cody Banks,,2003,7+,5.1/10,59/100,+ Rent or Buy,,Want To SeeSeen
35,,The Operative,,2019,18+,5.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
36,,Falling,,2020,18+,6.4/10,59/100,Rent or Buy,,Want To SeeSeen
37,,When a Man Loves a Woman,,1994,18+,6.6/10,59/100,Rent or Buy,,Want To SeeSeen
38,,War,,2019,N/A,6.5/10,59/100,Rent or Buy,,Want To SeeSeen
39,,About Last Night,,2014,18+,6.1/10,59/100,Rent or Buy,,Want To SeeSeen
40,,The Look of Love,,2013,N/A,6.0/10,59/100,Rent or Buy,,Want To SeeSeen
41,,Kevin Hart: I'm a Grown Little Man,,2009,18+,7.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
42,,Magnificent Obsession,,1954,N/A,7.1/10,59/100,,,Want To SeeSeen
43,,Beyond the Sea,,2004,13+,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
44,,Anna Karenina,,1997,13+,6.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
45,,CB4,,1993,18+,6.3/10,59/100,+ Rent or Buy,,Want To SeeSeen
46,,Hatred,,2016,N/A,7.6/10,59/100,,,Want To SeeSeen
47,,Admission,,2013,13+,5.7/10,59/100,Rent or Buy,,Want To SeeSeen
48,,Waist Deep,,2006,18+,5.9/10,59/100,+ Rent or Buy,,Want To SeeSeen
49,,Zama,,2017,N/A,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
0,,Godzilla Raids Again,,1955,N/A,5.8/10,59/100,+ Rent or Buy,,Want To SeeSeen
1,,Clara,,2018,N/A,6.7/10,59/100,+ Rent or Buy,,Want To SeeSeen
2,,À Nos Amours,,1983,18+,7.3/10,59/100,,,Want To SeeSeen
3,,Exiled,,2006,18+,7.2/10,59/100,warr+ Rent or Buy,,Want To SeeSeen
4,,After Sex,,2007,N/A,5.5/10,59/100,+ Rent or Buy,,Want To SeeSeen
5,,The Baker's Wife,,1938,N/A,7.5/10,59/100,,,Want To SeeSeen
6,,Brink!,,1998,all,7.0/10,59/100,+ Rent or Buy,,Want To SeeSeen
7,,Broken Trail,,2006,N/A,7.7/10,59/100,Rent or Buy,,Want To SeeSeen
8,,Samba,,2014,18+,6.7/10,58/100,+ Rent or Buy,,Want To SeeSeen
9,,Cool World,,1992,13+,4.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
10,,American Pie Presents: The Book of Love,,2009,18+,4.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
11,,Dil Dhadakne Do,,2015,13+,6.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
12,,The Go-Between,,1971,7+,7.3/10,58/100,+ Rent or Buy,,Want To SeeSeen
13,,Wakefield,,2017,18+,6.3/10,58/100,Rent or Buy,,Want To SeeSeen
14,,Gorky Park,,1983,18+,6.7/10,58/100,+ Rent or Buy,,Want To SeeSeen
15,,Powder Blue,,2009,18+,6.3/10,58/100,+ Rent or Buy,,Want To SeeSeen
16,,The Son of Bigfoot,,2017,7+,6.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
17,,Ghost Bird,,2009,N/A,7.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
18,,Where Do We Go Now?,,2011,13+,7.5/10,58/100,Rent or Buy,,Want To SeeSeen
19,,ReMastered: The Two Killings of Sam Cooke,,2019,18+,7.3/10,58/100,,,Want To SeeSeen
20,,Sound It Out,,2011,N/A,7.3/10,58/100,Rent or Buy,,Want To SeeSeen
21,,No Way Out,,1950,N/A,7.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
22,,Let the Bullets Fly,,2010,N/A,7.4/10,58/100,hiya+ Rent or Buy,,Want To SeeSeen
23,,The Children of the Century,,1999,N/A,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
24,,Battle for Terra,,2007,7+,6.5/10,58/100,cont+ Rent or Buy,,Want To SeeSeen
25,,Out to Sea,,1997,13+,6.1/10,58/100,Rent or Buy,,Want To SeeSeen
26,,Lakeview Terrace,,2008,13+,6.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
27,,The Box,,2021,N/A,9.7/10,58/100,,,Want To SeeSeen
28,,Summer of '42,,1971,7+,7.2/10,58/100,+ Rent or Buy,,Want To SeeSeen
29,,Rebecca,,2020,13+,6.0/10,58/100,,,Want To SeeSeen
30,,Blackthorn,,2011,18+,6.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
31,,The Lost Valentine,,2011,7+,7.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
32,,Reign of Assassins,,2010,18+,6.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
33,,Ballet Boys,,2014,N/A,7.4/10,58/100,,,Want To SeeSeen
34,,Everyone's Hero,,2006,all,5.7/10,58/100,+ Rent or Buy,,Want To SeeSeen
35,,CBGB,,2013,18+,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
36,,Cool Kids Don't Cry,,2012,N/A,7.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
37,,Race,,2008,N/A,6.7/10,58/100,,,Want To SeeSeen
38,,"The Goods: Live Hard, Sell Hard",,2009,18+,5.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
39,,Detective Story,,1951,N/A,7.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
40,,Mondays in the Sun,,2002,18+,7.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
41,,The Raven,,1963,all,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
42,,The Virtuoso,,2021,18+,4.9/10,58/100,Rent or Buy,,Want To SeeSeen
43,,Dangerous Lies,,2020,16+,5.3/10,58/100,,,Want To SeeSeen
44,,Harriet the Spy,,1996,7+,5.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
45,,Something in the Air,,2012,N/A,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
46,,Float,,2019,7+,7.3/10,58/100,,,Want To SeeSeen
47,,L'Amour Fou,,2010,N/A,6.8/10,58/100,Rent or Buy,,Want To SeeSeen
48,,The Adventures of Milo and Otis,,1986,all,7.0/10,58/100,Rent or Buy,,Want To SeeSeen
49,,War Photographer,,2001,N/A,8.0/10,58/100,,,Want To SeeSeen
0,,The Land Before Time: The Great Valley Adventure,,1994,all,5.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
1,,Nightwatch,,1997,18+,6.2/10,58/100,+ Rent or Buy,,Want To SeeSeen
2,,When Trumpets Fade,,1998,18+,7.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
3,,Vox Lux,,2018,18+,5.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
4,,The Lost Bladesman,,2011,N/A,6.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
5,,Christmas in August,,1998,N/A,7.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
6,,ATL,,2006,13+,6.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
7,,The Big Easy,,1986,18+,6.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
8,,The Great Buck Howard,,2008,7+,6.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
9,,Asylum,,1972,7+,6.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
10,,Lover Come Back,,1961,N/A,7.2/10,58/100,Rent or Buy,,Want To SeeSeen
11,,Mune: Guardian of the Moon,,2015,7+,7.2/10,58/100,Rent or Buy,,Want To SeeSeen
12,,Gone in 60 Seconds,,1974,7+,6.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
13,,The Front Runner,,2018,18+,6.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
14,,The Sitter,,2011,18+,5.7/10,58/100,Rent or Buy,,Want To SeeSeen
15,,Hannah Arendt,,2012,N/A,7.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
16,,The King and the Mockingbird,,1980,N/A,7.9/10,58/100,Rent or Buy,,Want To SeeSeen
17,,Man Down,,2015,18+,6.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
18,,Mr. Baseball,,1992,13+,6.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
19,,They Look Like People,,2016,N/A,5.9/10,58/100,fear+ Rent or Buy,,Want To SeeSeen
20,,Christmas Inheritance,,2017,N/A,5.7/10,58/100,,,Want To SeeSeen
21,,And Soon the Darkness,,1970,7+,6.6/10,58/100,,,Want To SeeSeen
22,,Liverpool,,2008,N/A,6.4/10,58/100,,,Want To SeeSeen
23,,Freeze Frame,,2004,18+,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
24,,Passion,,2012,18+,5.3/10,58/100,+ Rent or Buy,,Want To SeeSeen
25,,"For a Good Time, Call...",,2012,18+,6.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
26,,The Guilt Trip,,2012,13+,5.7/10,58/100,Rent or Buy,,Want To SeeSeen
27,,Dil Bole Hadippa!,,2009,13+,4.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
28,,Words and Pictures,,2014,13+,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
29,,When You're Strange,,2010,18+,7.7/10,58/100,+ Rent or Buy,,Want To SeeSeen
30,,They Came to Cordura,,1959,N/A,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
31,,Human Nature,,2001,18+,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
32,,Einstein and Eddington,,2008,7+,7.3/10,58/100,,,Want To SeeSeen
33,,Taxidermia,,2006,N/A,6.9/10,58/100,here,,Want To SeeSeen
34,,Joe Kidd,,1972,7+,6.5/10,58/100,+ Rent or Buy,,Want To SeeSeen
35,,Jimmy O. Yang: Good Deal,,2020,18+,7.2/10,58/100,,,Want To SeeSeen
36,,"East Side, West Side",,1949,N/A,6.9/10,58/100,Rent or Buy,,Want To SeeSeen
37,,Driven,,2019,18+,6.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
38,,Jessabelle,,2014,13+,5.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
39,,Striking Distance,,1993,18+,5.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
40,,Secrecy,,2008,N/A,7.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
41,,Leslie Jones: Time Machine,,2020,N/A,5.3/10,58/100,,,Want To SeeSeen
42,,Fatale,,2020,18+,5.3/10,58/100,Rent or Buy,,Want To SeeSeen
43,,The Ringmaster,,2019,N/A,8.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
44,,The Fencer,,2015,N/A,7.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
45,,The Layover,,2017,18+,4.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
46,,Scooby-Doo! Camp Scare,,2010,N/A,7.3/10,58/100,Rent or Buy,,Want To SeeSeen
47,,Recess: School's Out,,2001,all,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
48,,Pachamama,,2018,7+,6.8/10,58/100,,,Want To SeeSeen
49,,The Missouri Breaks,,1976,7+,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
0,,Yummy,,2019,N/A,5.9/10,58/100,+ Rent or Buy,,Want To SeeSeen
1,,The Wizards Return: Alex vs. Alex,,2013,7+,6.5/10,58/100,,,Want To SeeSeen
2,,Fletch Lives,,1989,7+,6.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
3,,Open Season 2,,2008,7+,5.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
4,,The City,,1999,N/A,7.1/10,58/100,Rent or Buy,,Want To SeeSeen
5,,Barry Munday,,2010,18+,5.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
6,,The Slammin' Salmon,,2009,18+,6.4/10,58/100,+ Rent or Buy,,Want To SeeSeen
7,,LoveTrue,,2016,N/A,6.6/10,58/100,Rent or Buy,,Want To SeeSeen
8,,Surviving Picasso,,1996,18+,6.4/10,58/100,Rent or Buy,,Want To SeeSeen
9,,Loggerheads,,2005,13+,7.2/10,58/100,+ Rent or Buy,,Want To SeeSeen
10,,Cosmopolis,,2012,18+,5.1/10,58/100,+ Rent or Buy,,Want To SeeSeen
11,,15 Minutes,,2001,18+,6.1/10,58/100,Rent or Buy,,Want To SeeSeen
12,,Bodyguards and Assassins,,2009,13+,6.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
13,,Overcomer,,2019,7+,6.6/10,58/100,+ Rent or Buy,,Want To SeeSeen
14,,The Falcon and the Snowman,,1985,18+,6.8/10,58/100,+ Rent or Buy,,Want To SeeSeen
15,,Girls Just Want to Have Fun,,1985,7+,6.0/10,58/100,+ Rent or Buy,,Want To SeeSeen
16,,Out for Justice,,1991,18+,6.1/10,58/100,Rent or Buy,,Want To SeeSeen
17,,The Immigrant,,1917,N/A,7.6/10,58/100,film+ Rent or Buy,,Want To SeeSeen
18,,The Cave,,2019,13+,7.5/10,58/100,,,Want To SeeSeen
19,,Plan B,,2009,N/A,7.0/10,58/100,Rent or Buy,,Want To SeeSeen
