,,Title,,Year,Rating,,,Available On,,
18,,Grimm,TV,2011,16+,7.8/10,83/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,No Game No Life,TV,2014,16+,7.8/10,66/100,+ Rent or Buy,12 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,I May Destroy You,TV,2020,18+,8.1/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Kakegurui,TV,2017,16+,7.2/10,60/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,Life on Mars,TV,2006,18+,8.3/10,75/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,Feel Good,TV,2020,N/A,7.5/10,72/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,Safe,TV,2018,18+,7.3/10,74/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Kitchen Nightmares,TV,2007,16+,7.5/10,67/100,+ Rent or Buy,142 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,Yasuke,TV,2021,18+,6.3/10,67/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,The Alienist,TV,2018,18+,7.7/10,79/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,In the Dark,TV,2019,N/A,7.5/10,65/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,The Rising of the Shield Hero,TV,2019,16+,8.1/10,65/100,,25 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Orange Is the New Black,TV,2013,18+,8.0/10,86/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,Fawlty Towers,TV,1975,7+,8.7/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,2 Broke Girls,TV,2011,16+,6.6/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,Evil Genius,TV,2018,18+,7.5/10,73/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Farscape,TV,1999,16+,8.3/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,CSI: Miami,TV,2002,16+,6.4/10,64/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,Toast of London,TV,2013,16+,8.2/10,64/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,Tyler Perry's The Haves and the Have Nots,TV,2013,16+,6.0/10,58/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,The Closer,TV,2005,16+,7.6/10,74/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,To Catch a Smuggler,TV,2012,7+,7.0/10,51/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,Ink Master: Redemption,TV,2015,16+,N/A,53/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,The King's Avatar,TV,2017,7+,7.7/10,56/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,Little Fires Everywhere,TV,2020,18+,7.7/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,Mr. Bean,TV,1990,all,8.5/10,83/100,+ Rent or Buy,14 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,Lovecraft Country,TV,2020,18+,7.1/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Birds of Prey,TV,2002,16+,6.4/10,59/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,Perfect Strangers,TV,1986,7+,7.2/10,61/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,Barney Miller,TV,1975,7+,8.2/10,64/100,+ Rent or Buy,79 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,Girl from Nowhere,TV,2018,18+,7.7/10,69/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,Ash vs Evil Dead,TV,2015,18+,8.4/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,The Man in the High Castle,TV,2015,18+,8.0/10,83/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,The Pacific,TV,2010,18+,8.3/10,83/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,Home Before Dark,TV,2020,16+,7.5/10,73/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,No Activity,TV,2017,18+,6.7/10,54/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,The OA,TV,2016,18+,7.8/10,80/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,Better Off Ted,TV,2009,7+,8.2/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,The Amazing Race,TV,2001,7+,7.6/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,Key & Peele,TV,2012,18+,8.3/10,77/100,+ Rent or Buy,1 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,Dora the Explorer,TV,2000,all,4.1/10,55/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,Big Brother,TV,2000,16+,4.2/10,56/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,True Blood,TV,2008,18+,7.8/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,Mortal Kombat: Legacy,TV,2011,18+,7.4/10,72/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,Made In Abyss,TV,2017,18+,8.4/10,65/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,Reading Rainbow,TV,1983,all,8.4/10,61/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,Scooby-Doo and Scrappy-Doo,TV,1979,all,6.4/10,57/100,+ Rent or Buy,61 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,Humans,TV,2015,16+,8.0/10,80/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,Star Wars Rebels,TV,2014,7+,8.0/10,79/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,Naked and Afraid XL,TV,2015,16+,7.4/10,62/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,"Walker, Texas Ranger",TV,1993,16+,5.5/10,63/100,,48 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,Ratched,TV,2020,18+,7.3/10,70/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,All Creatures Great and Small,TV,2020,7+,8.4/10,70/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Marcella,TV,2016,18+,7.4/10,72/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,The Thundermans,TV,2013,all,5.8/10,62/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,The Librarians,TV,2014,16+,7.3/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,Teenage Mutant Ninja Turtles,TV,2003,7+,7.8/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Would I Lie to You?,TV,2007,7+,8.1/10,62/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,Prison Break,TV,2005,16+,8.3/10,89/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,Tiny Toon Adventures,TV,1990,all,7.5/10,62/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Utopia,TV,2020,N/A,6.7/10,63/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,The Boondocks,TV,2005,18+,8.4/10,76/100,+ Rent or Buy,5 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Strike,TV,2017,18+,7.9/10,67/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,High Fidelity,TV,2020,18+,7.7/10,71/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,The Dukes of Hazzard,TV,1979,7+,7.1/10,67/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,The Drowning,TV,2021,N/A,5.4/10,54/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Young Rock,TV,2021,16+,6.9/10,72/100,+ Rent or Buy,11 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,Rescue Me,TV,2004,18+,8.3/10,76/100,+ Rent or Buy,26 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,Whiskey Cavalier,TV,2019,16+,7.1/10,67/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,Dead Set,TV,2008,18+,7.6/10,74/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,Six Feet Under,TV,2001,18+,8.7/10,85/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,Black Dynamite,TV,2011,18+,8.1/10,69/100,+ Rent or Buy,4 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,One Day at a Time,TV,1975,7+,6.5/10,60/100,+ Rent or Buy,114 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,Boy Meets World,TV,1993,all,8.0/10,72/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,The Outpost,TV,2018,16+,6.2/10,62/100,+ Rent or Buy,13 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,"Sister, Sister",TV,1994,7+,6.2/10,59/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,Sanditon,TV,2019,16+,7.8/10,73/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,Swamp Thing,TV,2019,18+,7.5/10,69/100,+ Rent or Buy,10 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,The Vicar of Dibley,TV,1994,16+,8.0/10,62/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,Undercover Billionaire,TV,2019,7+,7.6/10,60/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
48,,The Following,TV,2013,16+,7.4/10,76/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
49,,Sneaky Pete,TV,2015,18+,8.1/10,79/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
0,,Drop Dead Diva,TV,2009,7+,7.4/10,68/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
1,,Teen Titans,TV,2003,7+,7.9/10,77/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
2,,Steins;Gate,TV,2011,16+,8.8/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
3,,Barry,TV,2018,18+,8.3/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
4,,The Fall Guy,TV,1981,16+,7.0/10,61/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
5,,V,TV,2009,16+,7.4/10,69/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
6,,The Watch,TV,2021,16+,5.2/10,56/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
7,,Rectify,TV,2013,16+,8.3/10,78/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
8,,Teen Titans Go!,TV,2013,7+,5.3/10,61/100,+ Rent or Buy,13 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
9,,Alias Grace,TV,2017,18+,7.7/10,79/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
10,,Lewis,TV,2007,16+,8.0/10,65/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
11,,Fraggle Rock,TV,1983,all,7.9/10,63/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
12,,Sexify,TV,2021,N/A,6.6/10,67/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
13,,Patriot,TV,2015,18+,8.3/10,76/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
14,,Beyond,TV,2017,16+,7.0/10,64/100,+ Rent or Buy,20 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
15,,60 Days In,TV,2016,16+,7.7/10,64/100,+ Rent or Buy,74 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
16,,Insecure,TV,2016,18+,7.9/10,74/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
17,,Schooled,TV,2019,7+,6.9/10,63/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
18,,Jason and the Argonauts,TV,2000,N/A,6.0/10,44/100,upfa,2 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
19,,Hercules: The Legendary Journeys,TV,1995,7+,6.5/10,61/100,Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
20,,Entourage,TV,2004,16+,8.4/10,81/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
21,,Detective Montalbano,TV,1999,N/A,N/A,20/100,mhzc+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
22,,In the Heat of the Night,TV,1988,16+,7.5/10,63/100,+ Rent or Buy,130 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
23,,Marvel's Ultimate Spider-Man,TV,2012,7+,7.2/10,63/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
24,,North & South,TV,2004,7+,8.6/10,71/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
25,,Raven's Home,TV,2017,all,7.3/10,62/100,+ Rent or Buy,14 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
26,,"Upstairs, Downstairs",TV,1971,N/A,8.4/10,60/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
27,,The Shield,TV,2002,18+,8.7/10,84/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
28,,Keeping Faith,TV,2017,7+,7.1/10,63/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
29,,The Flintstones,TV,1960,all,7.5/10,68/100,+ Rent or Buy,165 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
30,,Babylon Berlin,TV,2017,18+,8.4/10,71/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
31,,NewsRadio,TV,1995,7+,7.9/10,70/100,+ Rent or Buy,30 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
32,,Haunted,TV,2018,18+,4.6/10,56/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
33,,Criminal Minds: Beyond Borders,TV,2016,7+,6.2/10,60/100,+ Rent or Buy,13 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
34,,Lodge 49,TV,2018,16+,7.7/10,70/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
35,,Fresh Off the Boat,TV,2015,7+,7.8/10,75/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
36,,The Pharmacist,TV,2020,N/A,7.7/10,60/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
37,,Girls,TV,2012,18+,7.3/10,76/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
38,,Action,TV,1999,18+,8.2/10,66/100,+ Rent or Buy,13 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
39,,"Diners, Drive-Ins and Dives",TV,2007,all,7.3/10,60/100,+ Rent or Buy,80 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
40,,The Disastrous Life of Saiki K.,TV,2016,16+,8.3/10,65/100,+ Rent or Buy,24 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
41,,Good Omens,TV,2019,18+,8.1/10,82/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
42,,Emily in Paris,TV,2020,18+,7.0/10,67/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
43,,Jonah From Tonga,TV,2014,N/A,7.1/10,58/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
44,,The New Batman Adventures,TV,1997,all,8.5/10,67/100,,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
45,,McMillan & Wife,TV,1971,7+,7.1/10,57/100,,39 Free Episodes,TrackHave You Seen?AllSomeNoneCancel
46,,Smiley Face Killers: The Hunt for Justice,TV,2019,16+,6.9/10,41/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
47,,Taboo,TV,2017,18+,8.4/10,83/100,+ Rent or Buy,No Free Episodes,TrackHave You Seen?AllSomeNoneCancel
